league_id,team_id,league,team,total_points,overall_effectivity,overall_ineffectuality,avg_points_per_match,total_matches,total_wins,total_draws,total_loses,win_pct,draw_pct,lose_pct,total_goals,total_goals_conceded,total_goals_difference,avg_goal_per_match,avg_goal_against_per_match,home,away,total_home_wins,total_home_draws,total_home_loses,total_away_wins,total_away_draws,total_away_loses,avg_home_win,avg_home_draw,avg_home_lose,avg_away_win,avg_away_draw,avg_away_lose,prop_home_win,prop_away_win,prop_home_draw,prop_away_draw,prop_home_lose,prop_away_lose,total_home_goals,total_home_goals_conceded,total_away_goals,total_away_goals_conceded,prop_home_goals,prop_away_goals,prop_home_goals_recv,prop_away_goals_recv,avg_home_goals_per_match,avg_away_goals_per_match
10257,8529,Italy Serie A,Cagliari,302,56.8181818181818,43.1818181818182,1,264,76,74,114,28.7878787878788,28.030303030303,43.1818181818182,309,378,-69,1,1,132,132,52,34,46,24,40,68,68.4210526315789,45.9459459459459,40.3508771929825,31.5789473684211,54.0540540540541,59.6491228070175,39.3939393939394,18.1818181818182,25.7575757575758,30.3030303030303,34.8484848484849,51.5151515151515,181,167,128,211,58.5760517799353,41.4239482200647,44.1798941798942,55.8201058201058,1.0,0.0
7809,9810,Germany 1. Bundesliga,Eintracht Frankfurt,279,56.7226890756302,43.2773109243698,1,238,72,63,103,30.2521008403361,26.4705882352941,43.2773109243698,296,380,-84,1,1,119,119,46,33,40,26,30,63,63.8888888888889,52.3809523809524,38.8349514563107,36.1111111111111,47.6190476190476,61.1650485436893,38.6554621848739,21.8487394957983,27.7310924369748,25.2100840336134,33.6134453781513,52.9411764705882,176,176,120,204,59.4594594594595,40.5405405405405,46.3157894736842,53.6842105263158,1.0,1.0
13274,9791,Netherlands Eredivisie,Heracles Almelo,340,56.6176470588235,43.3823529411765,1,272,93,61,118,34.1911764705882,22.4264705882353,43.3823529411765,403,463,-60,1,1,136,136,59,36,41,34,25,77,63.4408602150538,59.0163934426229,34.7457627118644,36.5591397849462,40.9836065573771,65.2542372881356,43.3823529411765,25.0,26.4705882352941,18.3823529411765,30.1470588235294,56.6176470588235,235,191,168,272,58.3126550868486,41.6873449131514,41.2526997840173,58.7473002159827,1.0,1.0
4769,9837,France Ligue 1,Stade de Reims,174,56.5789473684211,43.4210526315789,1,152,44,42,66,28.9473684210526,27.6315789473684,43.4210526315789,168,217,-49,1,1,76,76,30,21,25,14,21,41,68.1818181818182,50.0,37.8787878787879,31.8181818181818,50.0,62.1212121212121,39.4736842105263,18.4210526315789,27.6315789473684,27.6315789473684,32.8947368421053,53.9473684210526,98,91,70,126,58.3333333333333,41.6666666666667,41.9354838709677,58.0645161290323,1.0,0.0
10257,8524,Italy Serie A,Atalanta,306,56.2737642585551,43.7262357414449,1,263,79,69,115,30.0380228136882,26.2357414448669,43.7262357414449,283,352,-69,1,1,132,131,55,35,42,24,34,73,69.620253164557,50.7246376811594,36.5217391304348,30.379746835443,49.2753623188406,63.4782608695652,41.6666666666667,18.3206106870229,26.5151515151515,25.9541984732824,31.8181818181818,55.7251908396947,170,151,113,201,60.0706713780919,39.9293286219081,42.8977272727273,57.1022727272727,1.0,0.0
13274,10217,Netherlands Eredivisie,ADO Den Haag,311,56.25,43.75,1,272,79,74,119,29.0441176470588,27.2058823529412,43.75,366,468,-102,1,1,136,136,50,39,47,29,35,72,63.2911392405063,52.7027027027027,39.4957983193277,36.7088607594937,47.2972972972973,60.5042016806723,36.7647058823529,21.3235294117647,28.6764705882353,25.7352941176471,34.5588235294118,52.9411764705882,204,200,162,268,55.7377049180328,44.2622950819672,42.7350427350427,57.2649572649573,1.0,1.0
10257,9876,Italy Serie A,Hellas Verona,128,56.140350877193,43.859649122807,1,114,32,32,50,28.0701754385965,28.0701754385965,43.859649122807,145,196,-51,1,1,57,57,21,14,22,11,18,28,65.625,43.75,44.0,34.375,56.25,56.0,36.8421052631579,19.2982456140351,24.5614035087719,31.5789473684211,38.5964912280702,49.1228070175439,83,88,62,108,57.2413793103448,42.7586206896552,44.8979591836735,55.1020408163265,1.0,1.0
21518,8558,Spain LIGA BBVA,RCD Espanyol,364,55.9210526315789,44.0789473684211,1,304,97,73,134,31.9078947368421,24.0131578947368,44.0789473684211,338,434,-96,1,1,152,152,67,40,45,30,33,89,69.0721649484536,54.7945205479452,33.5820895522388,30.9278350515464,45.2054794520548,66.4179104477612,44.0789473684211,19.7368421052632,26.3157894736842,21.7105263157895,29.6052631578947,58.5526315789474,205,182,133,252,60.6508875739645,39.3491124260355,41.9354838709677,58.0645161290323,1.0,0.0
1729,8472,England Premier League,Sunderland,326,55.9210526315789,44.0789473684211,1,304,78,92,134,25.6578947368421,30.2631578947368,44.0789473684211,333,441,-108,1,1,152,152,49,47,56,29,45,78,62.8205128205128,51.0869565217391,41.7910447761194,37.1794871794872,48.9130434782609,58.2089552238806,32.2368421052632,19.0789473684211,30.9210526315789,29.6052631578947,36.8421052631579,51.3157894736842,184,181,149,260,55.2552552552553,44.7447447447447,41.0430839002268,58.9569160997732,1.0,0.0
10257,9857,Italy Serie A,Bologna,283,55.893536121673,44.106463878327,1,263,68,79,116,25.8555133079848,30.0380228136882,44.106463878327,263,365,-102,1,1,131,132,41,39,51,27,40,65,60.2941176470588,49.3670886075949,43.9655172413793,39.7058823529412,50.6329113924051,56.0344827586207,31.2977099236641,20.4545454545455,29.7709923664122,30.3030303030303,38.9312977099237,49.2424242424242,155,173,108,192,58.93536121673,41.06463878327,47.3972602739726,52.6027397260274,1.0,0.0
7809,8177,Germany 1. Bundesliga,Hertha BSC Berlin,244,55.8823529411765,44.1176470588235,1,204,65,49,90,31.8627450980392,24.0196078431373,44.1176470588235,238,303,-65,1,1,102,102,38,24,40,27,25,50,58.4615384615385,48.9795918367347,44.4444444444444,41.5384615384615,51.0204081632653,55.5555555555556,37.2549019607843,26.4705882352941,23.5294117647059,24.5098039215686,39.2156862745098,49.0196078431373,119,130,119,173,50.0,50.0,42.9042904290429,57.0957095709571,1.0,1.0
7809,8722,Germany 1. Bundesliga,1. FC Köln,234,55.8823529411765,44.1176470588235,1,204,60,54,90,29.4117647058824,26.4705882352941,44.1176470588235,226,311,-85,1,1,102,102,32,31,39,28,23,51,53.3333333333333,57.4074074074074,43.3333333333333,46.6666666666667,42.5925925925926,56.6666666666667,31.3725490196078,27.4509803921569,30.3921568627451,22.5490196078431,38.2352941176471,50.0,116,139,110,172,51.3274336283186,48.6725663716814,44.6945337620579,55.3054662379421,1.0,1.0
1729,8659,England Premier League,West Bromwich Albion,298,55.6390977443609,44.3609022556391,1,266,75,73,118,28.1954887218045,27.4436090225564,44.3609022556391,305,405,-100,1,1,133,133,47,34,52,28,39,66,62.6666666666667,46.5753424657534,44.0677966101695,37.3333333333333,53.4246575342466,55.9322033898305,35.3383458646617,21.0526315789474,25.5639097744361,29.3233082706767,39.0977443609023,49.6240601503759,177,189,128,216,58.0327868852459,41.9672131147541,46.6666666666667,53.3333333333333,1.0,0.0
1729,10261,England Premier League,Newcastle United,311,55.2631578947368,44.7368421052632,1,266,82,65,119,30.8270676691729,24.4360902255639,44.7368421052632,324,422,-98,1,1,133,133,53,36,44,29,29,75,64.6341463414634,55.3846153846154,36.9747899159664,35.3658536585366,44.6153846153846,63.0252100840336,39.8496240601504,21.8045112781955,27.0676691729323,21.8045112781955,33.0827067669173,56.390977443609,199,183,125,239,61.4197530864198,38.5802469135802,43.3649289099526,56.6350710900474,1.0,0.0
4769,9874,France Ligue 1,FC Sochaux-Montbéliard,264,55.2631578947368,44.7368421052632,1,228,69,57,102,30.2631578947368,25.0,44.7368421052632,246,321,-75,1,1,114,114,50,27,37,19,30,65,72.463768115942,47.3684210526316,36.2745098039216,27.536231884058,52.6315789473684,63.7254901960784,43.859649122807,16.6666666666667,23.6842105263158,26.3157894736842,32.4561403508772,57.0175438596491,144,131,102,190,58.5365853658537,41.4634146341463,40.809968847352,59.190031152648,1.0,0.0
21518,8696,Spain LIGA BBVA,Racing Santander,158,55.2631578947368,44.7368421052632,1,152,37,47,68,24.3421052631579,30.9210526315789,44.7368421052632,160,226,-66,1,1,76,76,20,26,30,17,21,38,54.0540540540541,55.3191489361702,44.1176470588235,45.9459459459459,44.6808510638298,55.8823529411765,26.3157894736842,22.3684210526316,34.2105263157895,27.6315789473684,39.4736842105263,50.0,81,99,79,127,50.625,49.375,43.8053097345133,56.1946902654867,1.0,1.0
21518,10281,Spain LIGA BBVA,Real Valladolid,158,55.2631578947368,44.7368421052632,1,152,37,47,68,24.3421052631579,30.9210526315789,44.7368421052632,170,238,-68,1,1,76,76,25,28,23,12,19,45,67.5675675675676,59.5744680851064,33.8235294117647,32.4324324324324,40.4255319148936,66.1764705882353,32.8947368421053,15.7894736842105,36.8421052631579,25.0,30.2631578947368,59.2105263157895,94,92,76,146,55.2941176470588,44.7058823529412,38.6554621848739,61.3445378151261,1.0,1.0
1729,9817,England Premier League,Watford,45,55.2631578947368,44.7368421052632,1,38,12,9,17,31.5789473684211,23.6842105263158,44.7368421052632,40,50,-10,1,1,19,19,6,6,7,6,3,10,50.0,66.6666666666667,41.1764705882353,50.0,33.3333333333333,58.8235294117647,31.5789473684211,31.5789473684211,31.5789473684211,15.7894736842105,36.8421052631579,52.6315789473684,20,19,20,31,50.0,50.0,38.0,62.0,1.0,1.0
4769,6391,France Ligue 1,GFC Ajaccio,37,55.2631578947368,44.7368421052632,1,38,8,13,17,21.0526315789474,34.2105263157895,44.7368421052632,37,58,-21,0,1,19,19,5,7,7,3,6,10,62.5,53.8461538461538,41.1764705882353,37.5,46.1538461538462,58.8235294117647,26.3157894736842,15.7894736842105,36.8421052631579,31.5789473684211,36.8421052631579,52.6315789473684,23,32,14,26,62.1621621621622,37.8378378378378,55.1724137931034,44.8275862068966,1.0,0.0
21518,8581,Spain LIGA BBVA,Levante UD,263,54.8245614035088,45.1754385964912,1,228,69,56,103,30.2631578947368,24.5614035087719,45.1754385964912,241,339,-98,1,1,114,114,48,28,38,21,28,65,69.5652173913043,50.0,36.8932038834951,30.4347826086957,50.0,63.1067961165049,42.1052631578947,18.4210526315789,24.5614035087719,24.5614035087719,33.3333333333333,57.0175438596491,145,137,96,202,60.1659751037344,39.8340248962656,40.4129793510324,59.5870206489676,1.0,0.0
13274,9803,Netherlands Eredivisie,Roda JC Kerkrade,272,54.6218487394958,45.3781512605042,1,238,71,59,108,29.8319327731092,24.7899159663866,45.3781512605042,343,431,-88,1,1,119,119,44,36,39,27,23,69,61.9718309859155,61.0169491525424,36.1111111111111,38.0281690140845,38.9830508474576,63.8888888888889,36.9747899159664,22.6890756302521,30.2521008403361,19.327731092437,32.7731092436975,57.9831932773109,192,167,151,264,55.9766763848396,44.0233236151604,38.7470997679814,61.2529002320186,1.0,1.0
7809,9904,Germany 1. Bundesliga,Hannover 96,330,54.4117647058823,45.5882352941176,1,272,91,57,124,33.4558823529412,20.9558823529412,45.5882352941176,359,465,-106,1,1,136,136,62,33,41,29,24,83,68.1318681318681,57.8947368421053,33.0645161290323,31.8681318681319,42.1052631578947,66.9354838709677,45.5882352941176,21.3235294117647,24.2647058823529,17.6470588235294,30.1470588235294,61.0294117647059,218,195,141,270,60.7242339832869,39.2757660167131,41.9354838709677,58.0645161290323,1.0,1.0
4769,8576,France Ligue 1,AC Ajaccio,106,54.3859649122807,45.6140350877193,1,114,22,40,52,19.2982456140351,35.0877192982456,45.6140350877193,116,184,-68,1,1,57,57,16,19,22,6,21,30,72.7272727272727,47.5,42.3076923076923,27.2727272727273,52.5,57.6923076923077,28.0701754385965,10.5263157894737,33.3333333333333,36.8421052631579,38.5964912280702,52.6315789473684,64,77,52,107,55.1724137931034,44.8275862068966,41.8478260869565,58.1521739130435,1.0,0.0
4769,8521,France Ligue 1,Stade Brestois 29,116,54.3859649122807,45.6140350877193,1,114,27,35,52,23.6842105263158,30.7017543859649,45.6140350877193,99,143,-44,0,1,57,57,18,20,19,9,15,33,66.6666666666667,57.1428571428571,36.5384615384615,33.3333333333333,42.8571428571429,63.4615384615385,31.5789473684211,15.7894736842105,35.0877192982456,26.3157894736842,33.3333333333333,57.8947368421053,60,60,39,83,60.6060606060606,39.3939393939394,41.958041958042,58.041958041958,1.0,0.0
21518,8305,Spain LIGA BBVA,Getafe CF,353,54.2763157894737,45.7236842105263,1,304,94,71,139,30.9210526315789,23.3552631578947,45.7236842105263,345,457,-112,1,1,152,152,62,39,51,32,32,88,65.9574468085106,54.9295774647887,36.6906474820144,34.0425531914894,45.0704225352113,63.3093525179856,40.7894736842105,21.0526315789474,25.6578947368421,21.0526315789474,33.5526315789474,57.8947368421053,202,179,143,278,58.5507246376812,41.4492753623188,39.1684901531729,60.8315098468271,1.0,0.0
21518,8603,Spain LIGA BBVA,Real Betis Balompié,215,54.2105263157895,45.7894736842105,1,190,56,47,87,29.4736842105263,24.7368421052632,45.7894736842105,225,300,-75,1,1,95,95,31,29,35,25,18,52,55.3571428571429,61.7021276595745,40.2298850574713,44.6428571428571,38.2978723404255,59.7701149425287,32.6315789473684,26.3157894736842,30.5263157894737,18.9473684210526,36.8421052631579,54.7368421052632,116,122,109,178,51.5555555555556,48.4444444444444,40.6666666666667,59.3333333333333,1.0,1.0
13274,9761,Netherlands Eredivisie,NAC Breda,271,54.2016806722689,45.7983193277311,1,238,71,58,109,29.8319327731092,24.3697478991597,45.7983193277311,294,395,-101,1,1,119,119,48,28,43,23,30,66,67.6056338028169,48.2758620689655,39.4495412844037,32.3943661971831,51.7241379310345,60.5504587155963,40.3361344537815,19.327731092437,23.5294117647059,25.2100840336134,36.1344537815126,55.4621848739496,170,160,124,235,57.8231292517007,42.1768707482993,40.5063291139241,59.4936708860759,1.0,1.0
7809,8165,Germany 1. Bundesliga,1. FC Nürnberg,190,54.1176470588235,45.8823529411765,1,170,49,43,78,28.8235294117647,25.2941176470588,45.8823529411765,193,269,-76,1,1,85,85,30,21,34,19,22,44,61.2244897959184,48.8372093023256,43.5897435897436,38.7755102040816,51.1627906976744,56.4102564102564,35.2941176470588,22.3529411764706,24.7058823529412,25.8823529411765,40.0,51.7647058823529,108,118,85,151,55.9585492227979,44.0414507772021,43.8661710037175,56.1338289962825,1.0,1.0
21518,10268,Spain LIGA BBVA,Elche CF,81,53.9473684210526,46.0526315789474,1,76,20,21,35,26.3157894736842,27.6315789473684,46.0526315789474,65,112,-47,0,1,38,38,12,11,15,8,10,20,60.0,52.3809523809524,42.8571428571429,40.0,47.6190476190476,57.1428571428571,31.5789473684211,21.0526315789474,28.9473684210526,26.3157894736842,39.4736842105263,52.6315789473684,32,43,33,69,49.2307692307692,50.7692307692308,38.3928571428571,61.6071428571429,0.0,0.0
1729,8528,England Premier League,Wigan Athletic,202,53.6842105263158,46.3157894736842,1,190,50,52,88,26.3157894736842,27.3684210526316,46.3157894736842,200,320,-120,1,1,95,95,28,33,34,22,19,54,56.0,63.4615384615385,38.6363636363636,44.0,36.5384615384615,61.3636363636364,29.4736842105263,23.1578947368421,34.7368421052632,20.0,35.7894736842105,56.8421052631579,106,142,94,178,53.0,47.0,44.375,55.625,1.0,0.0
1729,9826,England Premier League,Crystal Palace,135,53.5087719298246,46.4912280701754,1,114,37,24,53,32.4561403508772,21.0526315789474,46.4912280701754,119,150,-31,1,1,57,57,20,9,28,17,15,25,54.0540540540541,37.5,52.8301886792453,45.9459459459459,62.5,47.1698113207547,35.0877192982456,29.8245614035088,15.7894736842105,26.3157894736842,49.1228070175439,43.859649122807,58,73,61,77,48.7394957983193,51.2605042016807,48.6666666666667,51.3333333333333,1.0,1.0
4769,9747,France Ligue 1,En Avant de Guingamp,135,53.5087719298246,46.4912280701754,1,114,37,24,53,32.4561403508772,21.0526315789474,46.4912280701754,122,153,-31,1,1,57,57,23,12,22,14,12,31,62.1621621621622,50.0,41.5094339622642,37.8378378378378,50.0,58.4905660377358,40.3508771929825,24.5614035087719,21.0526315789474,21.0526315789474,38.5964912280702,54.3859649122807,75,69,47,84,61.4754098360656,38.5245901639344,45.0980392156863,54.9019607843137,1.0,0.0
4769,4087,France Ligue 1,Évian Thonon Gaillard FC,171,53.2894736842105,46.7105263157895,1,152,45,36,71,29.6052631578947,23.6842105263158,46.7105263157895,180,221,-41,1,1,76,76,29,17,30,16,19,41,64.4444444444444,47.2222222222222,42.2535211267606,35.5555555555556,52.7777777777778,57.7464788732394,38.1578947368421,21.0526315789474,22.3684210526316,25.0,39.4736842105263,53.9473684210526,105,103,75,118,58.3333333333333,41.6666666666667,46.606334841629,53.393665158371,1.0,0.0
1729,8655,England Premier League,Blackburn Rovers,165,53.2894736842105,46.7105263157895,1,152,42,39,71,27.6315789473684,25.6578947368421,46.7105263157895,175,252,-77,1,1,76,76,29,21,26,13,18,45,69.0476190476191,53.8461538461538,36.6197183098592,30.952380952381,46.1538461538462,63.3802816901408,38.1578947368421,17.1052631578947,27.6315789473684,23.6842105263158,34.2105263157895,59.2105263157895,98,90,77,162,56.0,44.0,35.7142857142857,64.2857142857143,1.0,1.0
1729,9850,England Premier League,Norwich City,158,52.6315789473684,47.3684210526316,1,152,39,41,72,25.6578947368421,26.9736842105263,47.3684210526316,160,253,-93,1,1,76,76,27,24,25,12,17,47,69.2307692307692,58.5365853658537,34.7222222222222,30.7692307692308,41.4634146341463,65.2777777777778,35.5263157894737,15.7894736842105,31.5789473684211,22.3684210526316,32.8947368421053,61.8421052631579,96,98,64,155,60.0,40.0,38.7351778656126,61.2648221343874,1.0,0.0
4769,8588,France Ligue 1,RC Lens,112,52.6315789473684,47.3684210526316,1,114,26,34,54,22.8070175438597,29.8245614035088,47.3684210526316,107,163,-56,0,1,57,57,19,16,22,7,18,32,73.0769230769231,47.0588235294118,40.7407407407407,26.9230769230769,52.9411764705882,59.2592592592593,33.3333333333333,12.280701754386,28.0701754385965,31.5789473684211,38.5964912280702,56.140350877193,61,67,46,96,57.0093457943925,42.9906542056075,41.1042944785276,58.8957055214724,1.0,0.0
21518,8306,Spain LIGA BBVA,UD Las Palmas,44,52.6315789473684,47.3684210526316,1,38,12,8,18,31.5789473684211,21.0526315789474,47.3684210526316,45,53,-8,1,1,19,19,8,5,6,4,3,12,66.6666666666667,62.5,33.3333333333333,33.3333333333333,37.5,66.6666666666667,42.1052631578947,21.0526315789474,26.3157894736842,15.7894736842105,31.5789473684211,63.1578947368421,25,17,20,36,55.5555555555556,44.4444444444444,32.0754716981132,67.9245283018868,1.0,1.0
1729,8678,England Premier League,Bournemouth,42,52.6315789473684,47.3684210526316,1,38,11,9,18,28.9473684210526,23.6842105263158,47.3684210526316,45,67,-22,1,1,19,19,5,5,9,6,4,9,45.4545454545455,55.5555555555556,50.0,54.5454545454545,44.4444444444444,50.0,26.3157894736842,31.5789473684211,26.3157894736842,21.0526315789474,47.3684210526316,47.3684210526316,23,34,22,33,51.1111111111111,48.8888888888889,50.7462686567164,49.2537313432836,1.0,1.0
10257,208931,Italy Serie A,Carpi,38,52.6315789473684,47.3684210526316,1,38,9,11,18,23.6842105263158,28.9473684210526,47.3684210526316,37,57,-20,0,1,19,19,6,5,8,3,6,10,66.6666666666667,45.4545454545455,44.4444444444444,33.3333333333333,54.5454545454545,55.5555555555556,31.5789473684211,15.7894736842105,26.3157894736842,31.5789473684211,42.1052631578947,52.6315789473684,23,26,14,31,62.1621621621622,37.8378378378378,45.6140350877193,54.3859649122807,1.0,0.0
21518,9869,Spain LIGA BBVA,Real Sporting de Gijón,206,51.5789473684211,48.4210526315789,1,190,54,44,92,28.4210526315789,23.1578947368421,48.4210526315789,200,303,-103,1,1,95,95,38,22,35,16,22,57,70.3703703703704,50.0,38.0434782608696,29.6296296296296,50.0,61.9565217391304,40.0,16.8421052631579,23.1578947368421,23.1578947368421,36.8421052631579,60.0,119,125,81,178,59.5,40.5,41.2541254125413,58.7458745874587,1.0,0.0
7809,8350,Germany 1. Bundesliga,1. FC Kaiserslautern,69,51.4705882352941,48.5294117647059,1,68,17,18,33,25.0,26.4705882352941,48.5294117647059,72,105,-33,1,1,34,34,8,11,15,9,7,18,47.0588235294118,61.1111111111111,45.4545454545455,52.9411764705882,38.8888888888889,54.5454545454545,23.5294117647059,26.4705882352941,32.3529411764706,20.5882352941176,44.1176470588235,52.9411764705882,37,47,35,58,51.3888888888889,48.6111111111111,44.7619047619048,55.2380952380952,1.0,1.0
10257,9888,Italy Serie A,Lecce,105,51.3513513513514,48.6486486486486,1,111,24,33,54,21.6216216216216,29.7297297297297,48.6486486486486,121,185,-64,1,1,55,56,13,19,23,11,14,31,54.1666666666667,57.5757575757576,42.5925925925926,45.8333333333333,42.4242424242424,57.4074074074074,23.6363636363636,19.6428571428571,34.5454545454545,25.0,41.8181818181818,55.3571428571429,68,84,53,101,56.198347107438,43.801652892562,45.4054054054054,54.5945945945946,1.0,0.0
21518,8394,Spain LIGA BBVA,Real Zaragoza,163,50.6578947368421,49.3421052631579,1,152,43,34,75,28.2894736842105,22.3684210526316,49.3421052631579,159,240,-81,1,1,76,76,29,17,30,14,17,45,67.4418604651163,50.0,40.0,32.5581395348837,50.0,60.0,38.1578947368421,18.4210526315789,22.3684210526316,22.3684210526316,39.4736842105263,59.2105263157895,95,101,64,139,59.748427672956,40.251572327044,42.0833333333333,57.9166666666667,1.0,0.0
21518,7878,Spain LIGA BBVA,Granada CF,199,50.0,50.0,1,190,52,43,95,27.3684210526316,22.6315789473684,50.0,179,299,-120,0,1,95,95,31,27,37,21,16,58,59.6153846153846,62.7906976744186,38.9473684210526,40.3846153846154,37.2093023255814,61.0526315789474,32.6315789473684,22.1052631578947,28.4210526315789,16.8421052631579,38.9473684210526,61.0526315789474,100,111,79,188,55.8659217877095,44.1340782122905,37.123745819398,62.876254180602,1.0,0.0
1729,8559,England Premier League,Bolton Wanderers,162,50.0,50.0,1,152,43,33,76,28.2894736842105,21.7105263157895,50.0,181,253,-72,1,1,76,76,27,20,29,16,13,47,62.7906976744186,60.6060606060606,38.1578947368421,37.2093023255814,39.3939393939394,61.8421052631579,35.5263157894737,21.0526315789474,26.3157894736842,17.1052631578947,38.1578947368421,61.8421052631579,104,115,77,138,57.4585635359116,42.5414364640884,45.4545454545455,54.5454545454545,1.0,1.0
10257,8551,Italy Serie A,Siena,149,50.0,50.0,1,150,37,38,75,24.6666666666667,25.3333333333333,50.0,149,213,-64,0,1,75,75,26,21,28,11,17,47,70.2702702702703,55.2631578947368,37.3333333333333,29.7297297297297,44.7368421052632,62.6666666666667,34.6666666666667,14.6666666666667,28.0,22.6666666666667,37.3333333333333,62.6666666666667,75,81,74,132,50.3355704697987,49.6644295302013,38.0281690140845,61.9718309859155,1.0,0.0
21518,8372,Spain LIGA BBVA,SD Eibar,78,50.0,50.0,1,76,20,18,38,26.3157894736842,23.6842105263158,50.0,83,116,-33,1,1,38,38,13,8,17,7,10,21,65.0,44.4444444444444,44.7368421052632,35.0,55.5555555555556,55.2631578947368,34.2105263157895,18.4210526315789,21.0526315789474,26.3157894736842,44.7368421052632,55.2631578947368,46,51,37,65,55.421686746988,44.578313253012,43.9655172413793,56.0344827586207,1.0,0.0
10257,9976,Italy Serie A,Bari,74,50.0,50.0,1,76,18,20,38,23.6842105263158,26.3157894736842,50.0,76,105,-29,1,1,38,38,13,10,15,5,10,23,72.2222222222222,50.0,39.4736842105263,27.7777777777778,50.0,60.5263157894737,34.2105263157895,13.1578947368421,26.3157894736842,26.3157894736842,39.4736842105263,60.5263157894737,42,43,34,62,55.2631578947368,44.7368421052632,40.9523809523809,59.0476190476191,1.0,0.0
